DummyID,ID,Q1_Q10,Q1,S1a,Wave,Quarter,S0,S1b,S1c,Q0,Q20 (1/6),Q20 (2/6),Q20 (3/6),Q20 (4/6),Q20 (5/6),Q20 (6/6),Q21 (1/2),Q21 (2/2),Q18 (1/8),Q18 (2/8),Q18 (3/8),Q18 (4/8),Q18 (5/8),Q18 (6/8),Q18 (7/8),Q18 (8/8),Q2,Q2_1,Q2_2,Q3,Q3_1,Q4,Q5,Q6,Q7,Q8,Q9a_R1,Q9a_R2,Q9a_R4,Q9a_R6,Q9a_R7,Q9a_R8,Q9a_R9,Q9a_The lowest rated product's score,Q9a_The lowest rated product,Q9a_1,Q9_R1,Q9_R2,Q9_R3,Q9_R4,Q9_R6,Q9_The lowest rated channel's score,Q9_The lowest rated channel,Q9_1,Q23_R1,Q23_R2,Q23_R3,Q23_R4,Q23_R5,Q23_R6,Q18a,Q18a.1,Q18a.2,Q18a.3,Q18b,Q18b.1,Q18b.2,Q18b.3,Q18c.1,Q18c.2,Q18c.3,Q18c.4,Q18a_Techcombank,Q18a_ACB,Q18a_Vietcombank,Q18a_BIDV,Q18a_MBBank,Q18a_VPBank,Q18a.1_Techcombank,Q18a.1_ACB,Q18a.1_Vietcombank,Q18a.1_BIDV,Q18a.1_MBBank,Q18a.1_VPBank,Q18a.2_Techcombank,Q18a.2_ACB,Q18a.2_Vietcombank,Q18a.2_BIDV,Q18a.2_MBBank,Q18a.2_VPBank,Q18a.3_Techcombank,Q18a.3_ACB,Q18a.3_Vietcombank,Q18a.3_BIDV,Q18a.3_MBBank,Q18a.3_VPBank,Q18b_Techcombank,Q18b_ACB,Q18b_Vietcombank,Q18b_BIDV,Q18b_MBBank,Q18b_VPBank,Q18b.1_Techcombank,Q18b.1_ACB,Q18b.1_Vietcombank,Q18b.1_BIDV,Q18b.1_MBBank,Q18b.1_VPBank,Q18b.2_Techcombank,Q18b.2_ACB,Q18b.2_Vietcombank,Q18b.2_BIDV,Q18b.2_MBBank,Q18b.2_VPBank,Q18b.3_Techcombank,Q18b.3_ACB,Q18b.3_Vietcombank,Q18b.3_BIDV,Q18b.3_MBBank,Q18b.3_VPBank,Q18c.1_Techcombank,Q18c.1_ACB,Q18c.1_Vietcombank,Q18c.1_BIDV,Q18c.1_MBBank,Q18c.1_VPBank,Q18c.2_Techcombank,Q18c.2_ACB,Q18c.2_Vietcombank,Q18c.2_BIDV,Q18c.2_MBBank,Q18c.2_VPBank,Q18c.3_Techcombank,Q18c.3_ACB,Q18c.3_Vietcombank,Q18c.3_BIDV,Q18c.3_MBBank,Q18c.3_VPBank,Q18c.4_Techcombank,Q18c.4_ACB,Q18c.4_Vietcombank,Q18c.4_BIDV,Q18c.4_MBBank,Q18c.4_VPBank,Quarter,Convenience,Product,Service,Experience,Price_Promotion,Convenience/Positive,Convenience/Negative,Product/Positive,Product/Negative,Service/Positive,Service/Negative,Experience/Positive,Experience/Negative,Price_Promotion/Positive,Price_Promotion/Negative,Convenience/Positive/AppIBstability,Convenience/Negative/AppIBstability,Convenience/Negative/SlowFailedTransfer,Convenience/Negative/DelayedNoNotification,Convenience/Negative/OverallAppPerformanceIssues,Convenience/Negative/FrequentMaintenance,Convenience/Positive/AppIBfeatures,Convenience/Negative/AppIBfeatures,Convenience/Positive/AppIBinterface,Convenience/Negative/AppIBinterface,Convenience/Positive/AppIBingeneral,Convenience/Negative/AppIBingeneral,Convenience/Positive/ATM,Convenience/Negative/ATM,Convenience/Positive/Branch,Convenience/Negative/Branch,Convenience/Positive/Other,Convenience/Negative/Other,Product/Positive/Productfeatures,Product/Negative/Productfeatures,Product/Positive/Productdiversity,Product/Negative/Productdiversity,Product/Positive/Security,Product/Negative/Security,Product/Positive/Partnership,Product/Negative/Partnership,Product/Positive/Specialaccount,Product/Negative/Specialaccount,Product/Positive/Other,Product/Negative/Other,Service/Positive/Servicespeed,Service/Negative/Servicespeed,Service/Positive/Standardprocess,Service/Negative/Standardprocess,Service/Positive/Other,Service/Negative/Other,Experience/Positive/Staffattitude,Experience/Negative/Staffattitude,Experience/Positive/Customerservice,Experience/Negative/Customerservice,Experience/Positive/Staffconsultingskill,Experience/Negative/Staffconsultingskill,Experience/Positive/Branding,Experience/Negative/Branding,Experience/Positive/Other,Experience/Negative/Other,Price_Promotion/Positive/Fees,Price_Promotion/Negative/Fees,Price_Promotion/Positive/Interestrate,Price_Promotion/Positive/Loaninterestrate,Price_Promotion/Negative/Interestrate,Price_Promotion/Negative/Loaninterestrate,Price_Promotion/Positive/Promotion,Price_Promotion/Negative/Promotion,Price_Promotion/Positive/Others,Price_Promotion/Negative/Others
Q1_Q1'25###33708D+tmKUgA0FdMkTILkDUFow==,33708D+tmKUgA0FdMkTILkDUFow==,Q1,MBBank,25-35,Q1'25,Q1'25,Offline,Male,Ho Chi Minh,MAFF,MBBank,,,,,,MBBank,,Vietinbank,Techcombank,ACB,Vietcombank,BIDV,VPBank,,,9,"Ngân hàng có úy tin cao , chuyển và nhận tiền nhanh chóng ,dễ dàng",,9,"Chuyển tiền nhanh ,hạn mức cao ,app không bị lỗi khi giao dịch",4,4,4,5,5,4,4, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Debit,"Dễ dàng mở thẻ ,thẻ thiết kế đẹp mắt",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"Chi nhánh rộng rãi ,mát mẻ, nhân viên giao dịch nhiệt tình",,,,,,,,,,,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q1'25,0.7092424242424242,0.0,0.7093181818181818,0.709240506329114,0.0,0.7304847819560157,0.0,0.0,0.0,0.730607408241387,0.0,0.7305508114942927,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7306564587555356,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.7305191173159199,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.7305508114942927,,0.0,,0.0,,0.0,0.0,,,0.0,,,
Q1_Q1'25###33709R5cewpXATFHHse4rzKX/cQ==,33709R5cewpXATFHHse4rzKX/cQ==,Q1,Techcombank,25-35,Q1'25,Q1'25,Offline,Male,Ho Chi Minh,MAFF,Techcombank,,,,,,Techcombank,,ACB,Vietcombank,BIDV,Vietinbank,,,,,10,"Ngân hàng uy tín,được nhiều người tin dùng,bảo mật thông tin khách hàng cao",,10,"chuyển tiền nhanh,giao diện thân thiện,màu đỏ nhìn mắt bắt",4,5,4,5,5,5,3,3,4,3,4,3,3,Credit card,Do chưa có nhu cầu sử dụng nên chưa đánh giá được nên cho trung bình,5,4,4,4,5,4,Call Center,"nhân viên tổng đài ăn nói lịch sự nhẹ nhàng,thân thiện,tư vấn rõ các vấn đề khách hàng muốn tư vấn 1 cách rõ ràng",,,,,,,,,,,Techcombank,ACB,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,Q1'25,0.0,0.5917391304347825,0.0,0.5917391304347825,0.0,0.0,0.0,0.6189210224880805,,0.0,,0.618884848826022,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.6189477727591826,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.6188720489148322,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Q1'25###33710fYVifJGEjPGp5+Mu7ygO/w==,33710fYVifJGEjPGp5+Mu7ygO/w==,Q1,Techcombank,25-35,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,MAFF,Techcombank,,,,,,Techcombank,,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank,,10,"Ngân hàng có tính bảo mật cao 
Có rất nhiều cây ATM thuận tiện để rút tiền",,9,"Ứng dụng đăng nhập vào nhanh 
Thao tác chuyển tiền đơn giản dễ thao tác",4,5,5,4,5,4,5, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Debit,Phí rút tiền tại bụt ATM thấp,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Tiền rút ra tại máy ATM nhanh,,,,,,,,,,,Techcombank,Techcombank,Missing lable,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,Q1'25,0.5917543859649123,0.5917391304347825,0.0,0.0,0.0,0.6188781211098979,0.0,0.6189210224880805,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.6191938752533214,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.6189477727591826,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Q1'25###33711D0G4gkBS4sbgFxLbGa9dMA==,33711D0G4gkBS4sbgFxLbGa9dMA==,Q1,ACB,25-35,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,MAFF,ACB,,,,,,ACB,,Vietcombank,BIDV,MBBank,VPBank,Vietinbank,Techcombank,,,10,Ứng dụng ngân hàng trên điện thoại dễ sử dụng. Chuyển khoản không mất phí giao dịch,,10,Ứng dụng ngân hàng trên điện thoại dễ sử dụng. Chuyển khoản không mất phí,4,5,5,5,4, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Credit card,Hạn mức tín dụng cao. Lãi suất thấp,5,4,4,4,5,4,Telesales,"Nhân viên tư vấn lịch sự, chuyên nghiệp",,,,,,,,,,,ACB,ACB,ACB,ACB,ACB,ACB,ACB,ACB,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,Q1'25,0.6801923076923077,0.0,0.0,0.0,0.68025,0.6459938128185707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6460945357652181,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.645777977932898,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.645777977932898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Q1_Q1'25###337126POetB9iy4kdbdIUqTNyEA==,337126POetB9iy4kdbdIUqTNyEA==,Q1,BIDV,25-35,Q1'25,Q1'25,Offline,Female,Ha Noi,MAFF,BIDV,,,,,,BIDV,,MBBank,VPBank,MSB,Vietinbank,Techcombank,ACB,Vietcombank,,9,"Giao dịch nhanh , ít bị lỗi ,",,10,"Giao dịch nhanh , không bị lỗi, app dễ nhìn dễ sử dụng",5,5,4,5,4,4, I do not use this bank product, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,Lãi suất cao hơn các ngân hàng khác,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Not use in recent 1 month,4,Fanpage,Có nhiều thông tin hữu ích,,,,,,,,,,,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q1'25,0.7246153846153847,0.0,0.0,0.0,0.0,0.739040660767414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393661337536591,,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
Q1_Q1'25###33713q9q0X6/R3CB8S2qjjYnCbQ==,33713q9q0X6/R3CB8S2qjjYnCbQ==,Q1,Vietcombank,36-45,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,MBBank,VPBank,MSB,Vietinbank,Techcombank,ACB,BIDV,,9,"Ngân hàng uy tín, nhiều người sử dụng, nhiều chi nhánh ngân hàng",,10,"Ứng dụng ngân hàng dễ sử dụng, chuyển tiền nhanh chóng , không bị lỗi",5,5,4,4,4,5, I do not use this bank product, I do not use this bank product,4, I do not use this bank product,4, I do not use this bank product,4,Secured Loan,"Lãi suất thấp, hạn mức vay cao",4,4,5,Not use in recent 1 month,5,4,Branch,Có nhiều chi nhánh ngân hàng dễ  giao dịch,,,,,,,Vietcombank,Vietcombank,ACB,Missing lable,,,,,BIDV,Missing lable,Missing lable,Vietcombank,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,Q1'25,0.5747457627118644,0.0,0.0,0.5746788990825689,0.0,0.5652894677585656,0.0,0.0,0.0,0.0,0.0,0.5652750881933499,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.5651970276964648,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5652780905201531,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Q1_Q1'25###33714htIPDYa1vi3T2lZNEAArWg==,33714htIPDYa1vi3T2lZNEAArWg==,Q1,MBBank,36-45,Q1'25,Q1'25,Offline,Male,Ho Chi Minh,MAFF,MBBank,Techcombank,,,,,MBBank,,MSB,Vietinbank,ACB,Vietcombank,BIDV,VPBank,,,10,"Nhân viên ngân hàng nhiệt tình hỗ trợ ,nhiều chi nhánh giao dịch ở vị trí thuận tiện",,9,"Giao diện của ứng dụng thiết kế đẹp mắt ,nhiều chức năng tiện ích dễ sử dụng",4,5,4,5,4,4,4, I do not use this bank product,4, I do not use this bank product,4, I do not use this bank product,4,Credit card,"Quy trình mở thẻ tín  dụng nhanh , nhân viên tín dụng thân thiện ,vui vẻ",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"Nhân viên bảo vệ nhiệt tình dẫn xe cho khách ,không phải chờ lâu khi tới giao dịch",,,,,,,,,,,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q1'25,0.7092424242424242,0.0,0.0,0.709240506329114,0.0,0.7304847819560157,0.0,0.0,0.0,0.0,0.0,0.7305508114942927,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7304474609126419,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7305508114942927,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,
Q1_Q1'25###33715KkqlPKwQn5V4JRS9LDMYyA==,33715KkqlPKwQn5V4JRS9LDMYyA==,Q1,Techcombank,25-35,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,AFF,Techcombank,,,,,,Techcombank,,Vietinbank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,,9,"thấy nhiều người sử dụng và luôn tin tưởng vào độ bảo mật cao của ngân hàng , nhiều sản phẩm phù hợp",,10,"Ứng dụng độ bảo mật cao, tính năng sử dụng dễ",5,4,5,5,4,4,5, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Debit,Thanh toán thay cho tiền mặt tiện lợi không phải dùng tiền mặt,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,Branch,Chi nhánh giao dịch rộng khắp có thể đi đến nhanh khi cần,,,,,,,Techcombank,Techcombank,Techcombank,Techcombank,,,,,Techcombank,Techcombank,Techcombank,Techcombank,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,Q1'25,0.0,0.5917391304347825,0.0,0.5917391304347825,0.0,0.0,0.0,0.6189210224880805,,0.0,,0.618884848826022,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.6189477727591826,,0.6189477727591826,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.6188720489148322,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Q1'25###33716m4T2euN20goIw7MulXcHvA==,33716m4T2euN20goIw7MulXcHvA==,Q1,Vietcombank,36-45,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,Techcombank,ACB,BIDV,MBBank,VPBank,MSB,Vietinbank,,9,"Có nhiều phòng giao dịch , nhiều cây atm dễ  dàng rút tiền",,9,Có quét mã thanh toán QR nhanh chóng,4,5,4,4,5,5,4, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,"Có nhiều gói gửi tiết kiệm đa dạng, có tiết kiệm tự động giúp có lời hàng tháng cho mình",4,4,5,4,5,4,Fanpage,"Có nhiều chương trình liên kết cho khách hàng, cập nhật nhiều ưu đãi cho khách hàng trên facebook",,,,,,,Vietcombank,Vietcombank,Vietcombank,Missing lable,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q1'25,0.5747457627118644,0.0,0.0,0.0,0.0,0.5652894677585656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.5650018764542521,,0.5651970276964648,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Q1_Q1'25###33717YR4OFlGGELTG4Q4RERBtNA==,33717YR4OFlGGELTG4Q4RERBtNA==,Q1,VPBank,25-35,Q1'25,Q1'25,Offline,Female,Ha Noi,AFF,VPBank,,,,,,VPBank,,ACB,Vietcombank,BIDV,MBBank,MSB,Vietinbank,Techcombank,,10,"Số tài khoản ngắn dễ nhớ
Ít bị lỗi
Giao diện app dễ sử dụng",,10,Giao diện dễ sử dụng và ít bị lỗi,4,5,5,4,5,5,5, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,Gửi online thuận tiện không cần ra quầy và có thể rút bất kì lúc nào,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,Branch,Phòng giao dịch gần nhà và có chuyên viên chăm sóc riêng,,,,,,,VPBank,VPBank,VPBank,VPBank,,,,,VPBank,VPBank,VPBank,VPBank,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,Q1'25,0.7246341463414634,0.7246511627906976,0.0,0.0,0.0,0.7034428539260785,0.0,0.7035037428397253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038589281693312,,,,,,0.0,,0.7028880882684081,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.7038589281693313,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Q1'25###33718WE4JxDxty/wT8AL7CHfLTg==,33718WE4JxDxty/wT8AL7CHfLTg==,Q1,MBBank,36-45,Q1'25,Q1'25,Offline,Male,Ho Chi Minh,AFF,MBBank,,,,,,MBBank,,Vietcombank,BIDV,VPBank,MSB,Vietinbank,Techcombank,ACB,,10,"Có tài chính vững mạnh , đội ngũ nhân viên giàu kinh nghiệm giao dịch nhanh chóng",,9,"App có giao diện đẹp mắt .
Tốc độ giao dịch nhanh chóng",5,5,4,5,5,5,5, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,"Mở sổ nhanh, nhiều quà tặng chk khách khi mở sổ",4,Not use in recent 1 month,5,5,5,4,Branch,Hài lòng vì nhân viên giao dịch các chi nhánh chuyên nghiệp thấy làm việc nhanh nhẹn không để chờ lâu,,,,,,,MBBank,MBBank,MBBank,MBBank,,,,,MBBank,MBBank,MBBank,MBBank,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q1'25,0.0,0.0,0.7093181818181818,0.709240506329114,0.0,0.0,0.0,0.0,0.0,0.730607408241387,0.0,0.7305508114942927,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.7305191173159199,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.7305508114942927,,0.7303131051564963,,0.0,,0.0,0.0,,,0.0,,,
Q1_Q1'25###33719T2pLsqKvHv1uWqRIP9y5YA==,33719T2pLsqKvHv1uWqRIP9y5YA==,Q1,BIDV,25-35,Q1'25,Q1'25,Offline,Male,Ho Chi Minh,AFF,BIDV,,,,,,BIDV,,MBBank,VPBank,MSB,Vietinbank,Techcombank,ACB,Vietcombank,,9,"Điểm giao dịch mát mẻ có cơ sở vật chất khang trang ,
Người thân đồng nghiệp tin cậy",,10,"Giao dịch nhanh , app chạy mượt không bị gián đoạn",5,5,5,4,5,5,4,5,4, I do not use this bank product,5, I do not use this bank product,4,Credit card,"Phí thường niên hợp lý, bảo mật cao an toàn khi sử dụng",5,4,5,Not use in recent 1 month,5,4,Telesales,"Có đội ngủ nhân viên chuyên nghiệp, nói chuyện dễ nghe",,,,,,,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q1'25,0.7246153846153847,0.0,0.0,0.7246067415730336,0.0,0.739040660767414,0.0,0.0,0.0,0.0,0.0,0.739010384210554,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.7389738970779278,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.7389614451199681,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
Q1_Q1'25###33720eMyONziITZPuJR8myg++OQ==,33720eMyONziITZPuJR8myg++OQ==,Q1,MBBank,36-45,Q1'25,Q1'25,Offline,Female,Ho Chi Minh,MAFF,MBBank,,,,,,MBBank,,VPBank,MSB,Vietinbank,Techcombank,ACB,Vietcombank,BIDV,,9,Được nhiều người tin dùng . Là ngân hàng của quân đội nên có uy tín cao khi giao dịch,,9,"Chuyển tiền ,nhận lương nhanh ,ứng dụng dễ xài",4,5,4,5,4,4, I do not use this bank product, I do not use this bank product,5, I do not use this bank product, I do not use this bank product,4,4,Unsecured Loan/ Overdraft without Collateral,"Thủ tục vay đơn giản ,nhanh ,lãi suất vay thấp",Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,5,4,Fanpage,Trang facebook có nhiều thông tin về các chương trình ưu đãi của ngân hàng,,,,,,,,,,,MBBank,MBBank,Missing lable,MBBank,MBBank,MBBank,MBBank,MBBank,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q1'25,0.0,0.0,0.0,0.709240506329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305508114942927,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.7305508114942927,,0.0,,0.0,,0.0,0.0,,,0.0,,,
Q1_Q1'25###33721DOQcaxqH2pkybju6cbnYIA==,33721DOQcaxqH2pkybju6cbnYIA==,Q1,Vietcombank,36-45,Q1'25,Q1'25,Offline,Female,Ha Noi,MAFF,Vietcombank,,,,,,Vietcombank,,Techcombank,ACB,BIDV,MBBank,VPBank,MSB,Vietinbank,,10,Đây là một trong những ngân hàng rất lâu đời ở việt nam nên tôi muốn giới thiệu với người khác,,10,Tôi dùng thấy không bị lỗi và rất dễ sử dụng,5,5,5,4,4,5,5,5,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,5,Banca,Loiej ích bảo hiểm minh bạch tính phí dễ hiểu,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Rút tiền nhanh và không phải đợi lâu,,,,,,,,,,,Techcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,BIDV,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,Q1'25,0.0,0.0,0.0,0.5746788990825689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652750881933499,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5652780905201531,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
